Date,Open,High,Low,Close,Adj Close,Volume
2012-01-02,16.825001,17.684999,16.820000,17.684999,14.964975,3411036
2012-01-03,17.600000,17.625000,17.040001,17.600000,14.893049,5208781
2012-01-04,17.299999,17.459999,16.889999,17.000000,14.385330,4037220
2012-01-05,16.770000,16.790001,16.059999,16.080000,13.606832,6797959
2012-01-06,16.049999,16.299999,15.565000,15.565000,13.171040,7052455
2012-01-09,15.565000,15.750000,14.880000,15.000000,12.692940,7739150
2012-01-10,15.025000,15.765000,15.025000,15.745000,13.323355,6078781
2012-01-11,15.540000,16.040001,15.435000,15.900000,13.454515,5235649
2012-01-12,15.685000,17.010000,15.675000,16.295000,13.788764,8981491
2012-01-13,16.500000,16.860001,15.525000,16.340000,13.826841,8786662
2012-01-16,15.540000,16.545000,15.435000,16.545000,14.000312,4361998
2012-01-17,16.850000,17.025000,16.660000,16.860001,14.266866,6506929
2012-01-18,16.799999,17.990000,16.469999,17.760000,15.028440,9911912
2012-01-19,17.770000,20.594999,17.770000,20.094999,17.004307,19832771
2012-01-20,20.010000,21.145000,19.440001,21.004999,17.774345,13122687
2012-01-23,21.200001,23.049999,21.049999,22.799999,19.293266,13690850
2012-01-24,22.700001,22.700001,20.754999,21.570000,18.252445,11856150
2012-01-25,21.900000,21.969999,20.250000,21.000000,17.770115,7909023
2012-01-26,21.500000,21.690001,20.565001,21.010000,17.778576,11072941
2012-01-27,20.709999,21.174999,20.120001,21.070000,17.829350,7424124
2012-01-30,20.650000,20.655001,19.559999,19.709999,16.678522,7605987
2012-01-31,20.295000,21.120001,19.680000,20.365000,17.232780,7152915
2012-02-01,20.549999,21.590000,20.500000,21.570000,18.252445,7324364
2012-02-02,22.000000,22.700001,21.410000,22.610001,19.132490,8347978
2012-02-03,22.600000,24.250000,21.715000,24.250000,20.520252,13344714
2012-02-06,23.660000,23.840000,23.045000,23.549999,19.927916,8389554
2012-02-07,23.690001,24.049999,23.155001,23.834999,20.169083,5339984
2012-02-08,24.190001,24.760000,23.764999,23.844999,20.177544,7493963
2012-02-09,24.049999,25.250000,23.950001,25.129999,21.264906,11069904
2012-02-10,24.500000,24.959999,23.250000,23.250000,19.674053,10522949
2012-02-13,24.760000,24.770000,22.440001,22.740000,19.242495,9919130
2012-02-14,22.344999,22.750000,21.600000,21.900000,18.531691,9690376
2012-02-15,22.450001,22.990000,22.075001,22.379999,18.937866,8369928
2012-02-16,21.950001,22.780001,21.245001,22.555000,19.085951,10928578
2012-02-17,23.240000,24.025000,23.174999,24.025000,20.329859,10542855
2012-02-20,24.500000,24.600000,23.514999,24.165001,20.448326,8643610
2012-02-21,24.325001,24.790001,23.565001,24.299999,20.562561,8185010
2012-02-22,24.309999,24.450001,23.225000,23.225000,19.652903,7729357
2012-02-23,22.940001,23.700001,22.700001,23.000000,19.462509,7917142
2012-02-24,23.334999,24.490000,23.150000,24.430000,20.672567,8484035
2012-02-27,24.139999,24.299999,23.299999,23.709999,20.063307,7168773
2012-02-28,23.870001,24.415001,23.420000,24.180000,20.461018,7264190
2012-02-29,24.365000,25.025000,24.160000,24.250000,20.520252,9296410
2012-03-01,24.025000,25.230000,23.719999,25.059999,21.205671,9531034
2012-03-02,25.240000,25.965000,25.090000,25.395000,21.489147,6948340
2012-03-05,25.094999,25.260000,24.660000,24.945000,21.108360,4855526
2012-03-06,24.655001,24.695000,23.000000,23.000000,19.462509,10778739
2012-03-07,23.000000,23.830000,22.855000,23.780001,20.122543,7926425
2012-03-08,24.105000,24.860001,24.010000,24.670000,20.875654,8550478
2012-03-09,24.879999,25.170000,24.264999,24.415001,20.659876,6836147
2012-03-12,24.250000,24.650000,23.805000,23.990000,20.300241,6450013
2012-03-13,24.070000,24.620001,24.070000,24.575001,20.795265,5914997
2012-03-14,25.000000,25.375000,24.610001,24.844999,21.023739,8614681
2012-03-15,24.924999,25.090000,24.305000,24.725000,20.922195,7377019
2012-03-16,24.709999,25.219999,24.500000,25.219999,21.341063,8901222
2012-03-19,25.135000,25.215000,24.850000,25.075001,21.218367,4394101
2012-03-20,24.879999,24.950001,24.360001,24.639999,20.850267,4732105
2012-03-21,24.799999,25.014999,23.785000,24.195000,20.473709,6256511
2012-03-22,24.049999,24.129999,23.135000,23.450001,19.843296,7752363
2012-03-23,23.475000,24.035000,23.170000,23.934999,20.253700,6264238
2012-03-26,24.389999,24.389999,23.450001,23.830000,20.164850,4220922
2012-03-27,24.014999,24.280001,23.410000,23.549999,19.927916,5153072
2012-03-28,23.405001,23.719999,22.805000,22.870001,19.352501,7296789
2012-03-29,22.684999,23.295000,21.830000,21.945000,18.569771,7018083
2012-03-30,22.125000,22.360001,21.434999,21.965000,18.586693,7642807
2012-04-02,22.165001,22.165001,20.955000,21.930000,18.557079,7944185
2012-04-03,22.000000,22.450001,21.080000,21.115000,17.867426,7511399
2012-04-04,20.830000,21.209999,20.320000,20.375000,17.241243,12019815
2012-04-05,20.549999,20.750000,19.770000,20.225000,17.114315,8100607
2012-04-10,20.225000,20.225000,18.930000,18.969999,16.052336,9777690
2012-04-11,18.910000,19.674999,18.754999,18.969999,16.052336,9678729
2012-04-12,19.200001,19.299999,18.309999,18.900000,15.993103,10337125
2012-04-13,18.905001,19.150000,17.760000,17.805000,15.066521,10236489
2012-04-16,17.719999,17.799999,16.930000,17.094999,14.465717,11425043
2012-04-17,17.190001,18.600000,17.055000,18.565001,15.709628,11276680
2012-04-18,18.639999,18.754999,17.360001,17.635000,14.922667,10568084
2012-04-19,17.900000,18.035000,16.700001,16.719999,14.148396,14384281
2012-04-20,17.040001,17.660000,16.680000,17.299999,14.639189,13805675
2012-04-23,16.969999,17.090000,16.500000,16.625000,14.068008,12046436
2012-04-24,16.580000,17.320000,16.299999,17.180000,14.537647,8614266
2012-04-25,17.250000,18.559999,17.250000,18.254999,15.447309,11014392
2012-04-26,18.355000,18.459999,17.125000,17.620001,14.909975,11937472
2012-04-27,17.000000,18.400000,16.760000,18.160000,15.366919,9931888
2012-04-30,18.250000,18.540001,17.754999,17.860001,15.113060,6124620
2012-05-02,17.860001,18.504999,17.795000,18.030001,15.256914,9682227
2012-05-03,18.750000,18.889999,17.080000,17.264999,14.609571,15890337
2012-05-04,17.205000,18.090000,16.809999,17.295000,14.634958,8873725
2012-05-07,16.600000,18.139999,16.520000,17.990000,15.223064,7513463
2012-05-08,17.705000,18.010000,17.020000,17.135000,14.499567,7596740
2012-05-09,17.340000,17.400000,16.264999,16.750000,14.173783,10026020
2012-05-10,17.075001,17.674999,16.660000,17.504999,14.812659,8197296
2012-05-11,17.280001,17.415001,16.740000,17.209999,14.563031,7516727
2012-05-14,16.709999,16.790001,16.395000,16.495001,13.958003,6493744
2012-05-15,16.639999,16.885000,15.605000,15.795000,13.365664,10060259
2012-05-16,15.605000,16.475000,15.400000,16.049999,13.581445,10464547
2012-05-17,16.065001,16.180000,15.325000,15.465000,13.086422,7872467
2012-05-18,15.205000,16.370001,15.100000,15.820000,13.386819,11914428
2012-05-21,15.740000,16.055000,15.415000,15.895000,13.450286,7855898
2012-05-22,16.270000,16.740000,16.045000,16.639999,14.080700,7119339
