Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,25.666700,25.600000,24.100000,24.366699,7.040647,609423
2000-01-05,null,null,null,null,null,null
2000-01-06,25.000000,26.333300,24.633301,26.299999,7.599266,889449
2000-01-07,26.666700,27.333300,26.233299,27.333300,7.897830,2013360
2000-01-10,null,null,null,null,null,null
2000-01-11,null,null,null,null,null,null
2000-01-12,25.666700,25.966700,24.650000,25.166700,7.271802,1080243
2000-01-13,null,null,null,null,null,null
2000-01-14,null,null,null,null,null,null
2000-01-17,25.766701,25.816700,24.566700,24.799999,7.165846,758832
2000-01-18,null,null,null,null,null,null
2000-01-19,null,null,null,null,null,null
2000-01-20,24.166700,24.216700,23.166700,23.299999,6.732428,998883
2000-01-21,22.933300,23.116699,22.433300,22.433300,6.481999,1091901
2000-01-24,23.000000,23.100000,22.666700,22.983299,6.640920,692754
2000-01-25,null,null,null,null,null,null
2000-01-26,23.566700,24.500000,23.333300,23.433300,6.770946,865314
2000-01-27,24.000000,24.083300,23.350000,23.866699,6.896175,441078
2000-01-28,null,null,null,null,null,null
2000-01-31,23.400000,23.783300,23.299999,23.333300,6.742051,1951317
2000-02-01,23.666700,23.666700,20.833300,21.016701,6.072680,4714812
2000-02-02,21.333300,21.333300,20.000000,20.000000,5.778908,3417951
2000-02-03,null,null,null,null,null,null
2000-02-04,null,null,null,null,null,null
2000-02-07,null,null,null,null,null,null
2000-02-08,21.083300,21.133301,20.600000,20.600000,5.952275,1984578
2000-02-09,null,null,null,null,null,null
2000-02-10,19.633301,19.833300,19.450001,19.566700,5.653708,2371932
2000-02-11,null,null,null,null,null,null
2000-02-14,null,null,null,null,null,null
2000-02-15,19.366699,19.500000,19.000000,19.033300,5.499585,1947015
2000-02-16,18.933300,19.000000,18.633301,18.633301,5.384007,1492053
2000-02-17,null,null,null,null,null,null
2000-02-18,null,null,null,null,null,null
2000-02-21,null,null,null,null,null,null
2000-02-22,21.033300,21.033300,18.350000,18.366699,5.306974,1041198
2000-02-23,null,null,null,null,null,null
2000-02-24,null,null,null,null,null,null
2000-02-25,null,null,null,null,null,null
2000-02-28,null,null,null,null,null,null
2000-02-29,null,null,null,null,null,null
2000-03-01,17.333300,17.450001,16.866699,16.833300,4.863904,945276
2000-03-02,17.100000,17.100000,16.170000,16.666700,4.815767,2741721
2000-03-03,null,null,null,null,null,null
2000-03-06,null,null,null,null,null,null
2000-03-07,17.116699,17.366699,17.000000,17.000000,4.912072,1010829
2000-03-08,16.983299,17.000000,16.566700,16.566700,4.786872,1099350
2000-03-09,null,null,null,null,null,null
2000-03-10,16.566700,16.566700,16.363300,16.500000,4.767599,780066
2000-03-13,16.566700,16.633301,16.303301,16.483299,4.762774,1997130
2000-03-14,null,null,null,null,null,null
2000-03-15,null,null,null,null,null,null
2000-03-16,16.883301,17.983299,16.833300,17.500000,5.056545,1213146
2000-03-17,18.000000,18.100000,16.866699,17.983299,5.196193,1286520
2000-03-20,null,null,null,null,null,null
2000-03-21,18.666700,18.866699,18.000000,18.666700,5.393658,1110513
2000-03-22,18.633301,18.666700,18.216700,18.600000,5.374385,1544514
2000-03-23,18.200001,18.549999,18.150000,18.549999,5.359939,879732
2000-03-24,19.916700,19.916700,17.833300,18.216700,5.263632,1120329
2000-03-27,18.000000,18.333300,17.299999,17.600000,5.085440,621153
2000-03-28,17.666700,18.333300,17.666700,17.833300,5.152851,572295
2000-03-29,18.000000,18.049999,17.633301,17.600000,5.085440,3326406
2000-03-30,null,null,null,null,null,null
2000-03-31,17.433300,17.700001,17.150000,17.150000,4.955415,614370
2000-04-03,null,null,null,null,null,null
2000-04-04,null,null,null,null,null,null
2000-04-05,null,null,null,null,null,null
2000-04-06,19.766701,19.766701,18.049999,18.366699,5.306974,1063227
2000-04-07,18.066700,19.000000,17.866699,18.500000,5.345490,1317738
2000-04-10,18.833300,19.600000,18.500000,19.500000,5.634437,1388364
2000-04-11,null,null,null,null,null,null
2000-04-12,20.833300,21.166700,20.333300,20.666700,5.971549,1118328
2000-04-13,20.000000,20.750000,19.566700,20.233299,5.846319,1336044
2000-04-14,null,null,null,null,null,null
2000-04-17,null,null,null,null,null,null
2000-04-18,null,null,null,null,null,null
2000-04-19,null,null,null,null,null,null
2000-04-20,20.133301,20.166700,19.333300,19.733299,5.701847,506553
2000-04-21,null,null,null,null,null,null
2000-04-24,null,null,null,null,null,null
2000-04-25,20.166700,20.316700,20.000000,20.316700,5.870418,316845
2000-04-26,20.333300,20.750000,20.316700,20.666700,5.971549,930645
2000-04-27,null,null,null,null,null,null
2000-04-28,20.333300,20.500000,20.000000,20.400000,5.894487,553209
