Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,87.193604,88.548401,84.387100,84.387100,34.408401,1959096
2000-01-04,84.290298,84.387100,80.128998,80.322601,32.751118,2412133
2000-01-05,77.951599,79.887100,77.612900,78.387100,31.961922,2394404
2000-01-06,78.435501,79.403198,76.548401,77.467697,31.587046,1818081
2000-01-07,78.338699,80.032303,77.371002,78.096802,31.843557,2262756
2000-01-10,80.322601,85.596802,79.645203,85.112900,34.704342,4244081
2000-01-11,86.612900,88.451599,83.032303,86.709702,35.355427,4781306
2000-01-12,85.161301,86.128998,83.516098,83.516098,34.053253,2020561
2000-01-13,84.096802,88.548401,83.806396,88.306396,36.006466,3763083
2000-01-14,88.983902,90.919296,86.612900,89.419296,36.460243,5384980
2000-01-17,89.903198,91.451599,87.387100,90.387100,36.854862,3263999
2000-01-18,91.838699,93.387100,87.193604,87.193604,35.552738,4889956
2000-01-19,87.677399,89.032303,85.645203,87.483902,35.671097,2973540
2000-01-20,88.741898,90.000000,87.580704,88.548401,36.105141,3383778
2000-01-21,88.016098,89.806396,85.887100,87.096802,35.513260,2994555
2000-01-24,88.500000,88.935501,84.580704,85.306396,34.783237,1859233
2000-01-25,84.193604,89.032303,84.000000,88.741898,36.184044,2933950
2000-01-26,90.000000,92.903198,89.225800,91.935501,37.486214,3781189
2000-01-27,92.903198,96.096802,92.516098,95.274200,38.847561,5609735
2000-01-28,97.741898,100.644997,95.806396,96.774200,39.459167,5786460
2000-01-31,102.581001,103.065002,98.419296,101.612999,41.432178,8400030
2000-02-01,101.418999,109.741997,101.418999,106.934998,43.602177,7694500
2000-02-02,107.418999,123.387001,107.418999,115.161003,46.956291,10194436
2000-02-03,120.387001,120.968002,107.418999,116.128998,47.350998,9139846
2000-02-04,120.968002,121.934998,112.838997,112.838997,46.009502,6022162
2000-02-07,114.968002,119.709999,114.194000,115.161003,46.956291,2928414
2000-02-08,117.774002,123.677002,116.709999,120.968002,49.324062,3777545
2000-02-09,124.838997,130.354996,122.515999,125.709999,51.257587,3892259
2000-02-10,122.515999,125.418999,117.677002,119.031998,48.534668,3179112
2000-02-11,120.000000,124.838997,118.741997,124.838997,50.902447,4594294
2000-02-14,121.934998,123.387001,118.741997,121.452003,49.521420,2304561
2000-02-15,121.065002,122.031998,114.387001,115.161003,46.956291,2963961
2000-02-16,116.515999,118.452003,112.258003,113.709999,46.364655,2843250
2000-02-17,113.225998,117.387001,111.871002,116.128998,47.350998,2120790
2000-02-18,116.322998,117.774002,114.000000,115.644997,47.153645,1462009
2000-02-21,113.225998,114.484001,109.838997,113.418999,46.245991,1932717
2000-02-22,113.031998,116.515999,111.581001,113.903000,46.443348,2129196
2000-02-23,115.355003,116.903000,113.515999,114.194000,46.561996,1602915
2000-02-24,116.128998,118.934998,115.452003,116.709999,47.587891,2023563
2000-02-25,119.031998,120.871002,117.677002,119.031998,48.534668,3100935
2000-02-28,120.194000,120.968002,114.290001,116.225998,47.390541,2519566
2000-02-29,116.128998,120.290001,115.741997,118.065002,48.140392,2430060
2000-03-01,119.515999,120.774002,117.484001,119.903000,48.889824,1480099
2000-03-02,120.677002,122.418999,119.128998,120.968002,49.324062,1820367
2000-03-03,122.225998,132.386993,121.934998,129.580994,52.835968,4144843
2000-03-06,132.194000,137.225998,131.806000,135.871002,55.400681,2952822
2000-03-07,136.451996,137.225998,132.871002,132.871002,54.177452,2660596
2000-03-08,131.419006,136.839005,130.934998,133.548004,54.453499,1970904
2000-03-09,136.451996,136.451996,132.194000,133.548004,54.453499,1446129
2000-03-10,135.386993,145.160995,135.194000,137.031998,55.874077,3391763
2000-03-13,140.128998,140.322998,126.290001,131.516006,53.624962,2958545
2000-03-14,129.580994,133.451996,126.290001,128.710007,52.480835,1936846
2000-03-15,125.225998,125.322998,117.194000,120.387001,49.087166,3939673
2000-03-16,118.547997,122.709999,116.612999,119.031998,48.534668,2355257
2000-03-17,122.903000,124.547997,116.903000,120.000000,48.929363,3028843
2000-03-20,121.838997,123.581001,121.161003,122.903000,50.113052,1424027
2000-03-21,121.644997,121.934998,118.452003,120.484001,49.126720,1592560
2000-03-22,123.387001,125.128998,113.806000,115.161003,46.956291,3664125
2000-03-23,116.128998,119.225998,114.194000,116.225998,47.390541,2025556
2000-03-24,118.452003,121.452003,117.387001,119.709999,48.811127,2719083
2000-03-27,122.322998,124.355003,121.355003,123.871002,50.507748,1597666
2000-03-28,124.644997,127.161003,123.871002,125.418999,51.138947,1916399
2000-03-29,124.355003,125.418999,122.031998,125.031998,50.981133,1049596
2000-03-30,121.934998,122.612999,116.418999,118.644997,48.376873,2731793
2000-03-31,115.161003,117.871002,112.258003,116.612999,47.548336,2956240
2000-04-03,117.871002,118.065002,105.000000,107.709999,43.918179,3924747
2000-04-04,104.515999,105.968002,100.644997,102.581001,41.826870,4681091
2000-04-05,102.581001,105.774002,98.128998,103.065002,42.024216,3811543
2000-04-06,104.031998,108.677002,103.547997,107.322998,43.760384,2792575
2000-04-07,110.709999,113.709999,107.709999,111.774002,45.575260,2615620
2000-04-10,114.097000,117.581001,114.097000,115.161003,46.956291,2355093
2000-04-11,111.290001,113.225998,107.515999,111.484001,45.457020,2830570
2000-04-12,113.128998,113.225998,105.774002,107.903000,43.996876,2518270
2000-04-13,104.806000,108.774002,104.322998,108.290001,44.154682,2790324
2000-04-14,106.452003,106.452003,101.418999,103.258003,42.102909,3101203
2000-04-17,99.677399,103.065002,97.258102,102.581001,41.826870,3013884
2000-04-18,105.774002,105.968002,102.000000,105.000000,42.813198,3692907
2000-04-19,107.806000,108.677002,105.581001,106.838997,43.563042,2723575
2000-04-20,107.903000,109.547997,107.418999,108.871002,44.391579,1204810
2000-04-21,107.750000,107.750000,107.750000,107.750000,43.934490,0
2000-04-24,107.750000,107.750000,107.750000,107.750000,43.934490,0
2000-04-25,106.934998,108.581001,104.031998,107.903000,43.996876,1661689
2000-04-26,109.355003,109.741997,106.258003,107.709999,43.918179,2497804
2000-04-27,107.225998,107.225998,101.128998,102.097000,41.629509,3314121
2000-04-28,104.515999,105.774002,103.547997,105.290001,42.931442,2757242
2000-05-01,106.000000,106.000000,106.000000,106.000000,43.220943,0
2000-05-02,107.418999,112.161003,106.547997,111.871002,45.614815,3721603
2000-05-03,109.355003,112.065002,108.968002,110.612999,45.101864,1594980
2000-05-04,111.194000,112.258003,109.547997,111.290001,45.377911,1575533
2000-05-05,112.161003,114.000000,110.031998,111.871002,45.614815,1309172
